,speaker,minute,text,label,prob,sentiment
175,Savannah Guthrie,12:55,"But as President, you’re right. You want to be a leader, but you also are a leader and a setter of an example. And if you’re not wearing a mask when your administration is saying, “Best practice right now is wear a mask,” no, it’s not foolproof. But that will-",14,0.15733884,optimism
176,Savannah Guthrie,12:55,"But as President, you’re right. You want to be a leader, but you also are a leader and a setter of an example. And if you’re not wearing a mask when your administration is saying, “Best practice right now is wear a mask,” no, it’s not foolproof. But that will-",15,0.09780946,realization
177,President Trump,13:09,"But many people are catching it. Many people are getting this disease that was sent to us by China, and it shouldn’t have been allowed to happen. But many people are getting this. And I mean, nobody’s being blamed. Everybody is working hard to get this thing out of our country, get it out of the world. Look at what’s going on in Europe, massive spikes. They’ve done a very good job, but now you take a look today at the UK, you take a look at Spain and France and Italy. There’s tremendous spikes.",0,0.23946114,admiration
178,President Trump,13:09,"But many people are catching it. Many people are getting this disease that was sent to us by China, and it shouldn’t have been allowed to happen. But many people are getting this. And I mean, nobody’s being blamed. Everybody is working hard to get this thing out of our country, get it out of the world. Look at what’s going on in Europe, massive spikes. They’ve done a very good job, but now you take a look today at the UK, you take a look at Spain and France and Italy. There’s tremendous spikes.",15,0.12526666,realization
179,President Trump,13:09,"But many people are catching it. Many people are getting this disease that was sent to us by China, and it shouldn’t have been allowed to happen. But many people are getting this. And I mean, nobody’s being blamed. Everybody is working hard to get this thing out of our country, get it out of the world. Look at what’s going on in Europe, massive spikes. They’ve done a very good job, but now you take a look today at the UK, you take a look at Spain and France and Italy. There’s tremendous spikes.",3,0.11452415,approval
180,Savannah Guthrie,13:38,"But our death rate is worse than, well, not Spain, but those other countries.",16,0.24369065,sadness
181,Savannah Guthrie,13:38,"But our death rate is worse than, well, not Spain, but those other countries.",6,0.1661137,disappointment
182,Savannah Guthrie,13:38,"But our death rate is worse than, well, not Spain, but those other countries.",7,0.114487,disapproval
183,President Trump,13:38,"Well, I have thing right here that will tell you exactly the opposite.",3,0.3286849,approval
184,President Trump,13:38,"Well, I have thing right here that will tell you exactly the opposite.",14,0.17626144,optimism
185,President Trump,13:38,"Well, I have thing right here that will tell you exactly the opposite.",15,0.12788405,realization
186,Savannah Guthrie,13:41,Me too.,13,0.20757861,neutral
187,Savannah Guthrie,13:41,Me too.,11,0.16718788,joy
188,Savannah Guthrie,13:41,Me too.,3,0.15819204,approval
189,President Trump,13:41,"The UK is up 2500%, because I knew you’d be doing this. I know you very well. The UK is up 2500%. The EU is up 722%. And the United States is down 21%.",3,0.24746984,approval
190,President Trump,13:41,"The UK is up 2500%, because I knew you’d be doing this. I know you very well. The UK is up 2500%. The EU is up 722%. And the United States is down 21%.",15,0.19744404,realization
191,President Trump,13:41,"The UK is up 2500%, because I knew you’d be doing this. I know you very well. The UK is up 2500%. The EU is up 722%. And the United States is down 21%.",14,0.16103248,optimism
192,Savannah Guthrie,13:55,But we have per… Our deaths per capita is among the highest of all-,16,0.17494921,sadness
193,Savannah Guthrie,13:55,But we have per… Our deaths per capita is among the highest of all-,15,0.17355119,realization
194,Savannah Guthrie,13:55,But we have per… Our deaths per capita is among the highest of all-,6,0.11864166,disappointment
195,President Trump,14:01,Excess mortality.,16,0.38055426,sadness
196,President Trump,14:01,Excess mortality.,6,0.17007998,disappointment
197,President Trump,14:01,Excess mortality.,9,0.08952804,fear
198,Savannah Guthrie,14:01,I’m sorry?,5,0.35797563,curiosity
199,Savannah Guthrie,14:01,I’m sorry?,4,0.20813704,confusion
200,Savannah Guthrie,14:01,I’m sorry?,16,0.14050104,sadness
201,President Trump,14:01,"Excess mortality, we’re a winner on the excess mortality. And what we’ve done has been amazing. And we have done an amazing job. And it’s rounding the corner and we have the vaccines coming, and we have the therapies coming. And I’ll tell you what, one thing. When I got it, I had a choice. Do nothing, or use some of the things that we’re looking at, like in this case, Regeneron. and Eli Lilly makes something that’s supposed to be incredible. And I think that maybe I wouldn’t be doing this discussion with you right now. We have therapies now and cures, maybe you can use the word cure, but we have therapies that are absolutely incredible, Savannah.",0,0.22791593,admiration
202,President Trump,14:01,"Excess mortality, we’re a winner on the excess mortality. And what we’ve done has been amazing. And we have done an amazing job. And it’s rounding the corner and we have the vaccines coming, and we have the therapies coming. And I’ll tell you what, one thing. When I got it, I had a choice. Do nothing, or use some of the things that we’re looking at, like in this case, Regeneron. and Eli Lilly makes something that’s supposed to be incredible. And I think that maybe I wouldn’t be doing this discussion with you right now. We have therapies now and cures, maybe you can use the word cure, but we have therapies that are absolutely incredible, Savannah.",14,0.15969808,optimism
203,President Trump,14:01,"Excess mortality, we’re a winner on the excess mortality. And what we’ve done has been amazing. And we have done an amazing job. And it’s rounding the corner and we have the vaccines coming, and we have the therapies coming. And I’ll tell you what, one thing. When I got it, I had a choice. Do nothing, or use some of the things that we’re looking at, like in this case, Regeneron. and Eli Lilly makes something that’s supposed to be incredible. And I think that maybe I wouldn’t be doing this discussion with you right now. We have therapies now and cures, maybe you can use the word cure, but we have therapies that are absolutely incredible, Savannah.",3,0.11333915,approval
204,Savannah Guthrie,14:39,I want to pick up on something you just said. You said we’re rounding the corner.,5,0.24514408,curiosity
205,Savannah Guthrie,14:39,I want to pick up on something you just said. You said we’re rounding the corner.,13,0.16152245,neutral
206,Savannah Guthrie,14:39,I want to pick up on something you just said. You said we’re rounding the corner.,4,0.14454386,confusion
